Datetime,Outdoor Temperature (°C),Feels Like (°C),Dew Point (°C),Wind Speed (m/sec),Wind Gust (m/sec),Max Daily Gust (m/sec),Wind Direction (°),Hourly Rain (mm/hr),Event Rain (mm),Daily Rain (mm),Weekly Rain (mm),Monthly Rain (mm),Yearly Rain (mm),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Outdoor Battery,Avg Wind Direction (10 mins) (°),Avg Wind Speed (10 mins) (m/sec)
2023-05-23 21:00:00,31.67,40.19,26.05,0.95,1.67,4.60,149.92,0.00,0.00,0.00,0.00,157.80,1289.20,72.25,0.00,0.00,1.00,152.50,0.98
2023-05-23 22:00:00,30.98,39.04,25.95,0.87,1.47,4.60,149.67,0.00,0.00,0.00,0.00,157.80,1289.20,74.83,0.00,0.00,1.00,149.83,0.85
2023-05-23 23:00:00,30.69,38.57,25.95,0.58,1.00,4.60,183.42,0.00,0.00,0.00,0.00,157.80,1289.20,75.92,0.00,0.00,1.00,182.92,0.46
2023-05-24 00:00:00,29.75,36.72,25.78,0.24,0.46,0.83,153.42,0.00,0.00,0.00,0.00,157.80,1289.20,79.33,0.00,0.00,1.00,198.50,0.24
2023-05-24 01:00:00,28.78,34.77,25.58,0.11,0.29,1.00,197.67,0.00,0.00,0.00,0.00,157.80,1289.20,83.00,0.00,0.00,1.00,203.50,0.04
2023-05-24 02:00:00,27.91,32.99,25.48,0.18,0.58,1.00,229.08,0.00,0.00,0.00,0.00,157.80,1289.20,86.83,0.00,0.00,1.00,250.33,0.25
2023-05-24 03:00:00,27.78,32.66,25.38,0.13,0.42,1.00,178.25,0.00,0.00,0.00,0.00,157.80,1289.20,87.00,0.00,0.00,1.00,187.92,0.12
2023-05-24 04:00:00,27.63,31.97,24.85,0.24,0.58,1.08,191.25,0.00,0.00,0.00,0.00,157.80,1289.20,85.00,0.00,0.00,1.00,185.92,0.16
2023-05-24 05:00:00,27.69,31.26,23.76,0.78,1.50,1.88,253.42,0.00,0.00,0.00,0.00,157.80,1289.20,79.33,0.00,1.25,1.00,252.33,0.88
2023-05-24 06:00:00,27.64,30.86,23.28,1.38,2.64,3.55,260.92,0.00,0.00,0.00,0.00,157.80,1289.20,77.25,0.00,47.96,1.00,259.83,1.27
2023-05-24 07:00:00,28.88,32.71,23.17,1.54,2.43,4.60,279.17,0.00,0.00,0.00,0.00,157.80,1289.20,71.42,1.33,166.22,1.00,275.50,1.57
2023-05-24 08:00:00,30.66,34.95,22.89,1.57,3.30,5.22,265.00,0.00,0.00,0.00,0.00,157.80,1289.20,63.42,3.17,380.22,1.00,267.50,1.85
2023-05-24 09:00:00,32.27,37.51,23.29,2.12,4.22,5.68,280.08,0.00,0.00,0.00,0.00,157.80,1289.20,59.33,5.42,602.22,1.00,262.42,1.88
2023-05-24 10:00:00,34.12,40.52,23.82,2.47,3.77,6.35,257.67,0.00,0.00,0.00,0.00,157.80,1289.20,55.08,6.00,666.07,1.00,278.17,1.92
2023-05-24 11:00:00,35.65,43.12,24.22,1.74,3.04,6.60,261.42,0.00,0.00,0.00,0.00,157.80,1289.20,51.92,5.92,659.10,1.00,244.25,1.60
2023-05-24 12:00:00,36.58,44.08,24.03,1.39,3.08,6.60,244.50,0.00,0.00,0.00,0.00,157.80,1289.20,48.83,6.00,686.88,1.00,260.92,1.46
2023-05-24 13:00:00,37.53,44.78,23.62,1.33,2.73,6.60,239.75,0.00,0.00,0.00,0.00,157.80,1289.20,45.25,5.83,660.69,1.00,241.58,1.37
2023-05-24 14:00:00,38.08,45.06,23.28,1.48,2.30,6.60,217.33,0.00,0.00,0.00,0.00,157.80,1289.20,43.00,4.83,536.71,1.00,224.83,1.28
2023-05-24 15:00:00,37.50,44.46,23.42,1.11,1.91,6.60,196.92,0.00,0.00,0.00,0.00,157.80,1289.20,44.75,1.58,214.47,1.00,188.50,0.97
2023-05-24 16:00:00,30.71,36.17,23.99,1.23,2.08,6.60,165.25,5.95,3.55,3.55,3.55,161.35,1292.75,68.83,0.33,80.23,1.00,148.00,0.96
2023-05-24 17:00:00,28.97,34.84,25.33,0.40,0.71,6.60,215.42,0.00,6.60,6.60,6.60,164.40,1295.80,80.92,0.08,54.26,1.00,223.08,0.36
2023-05-24 18:00:00,29.93,36.83,25.57,0.10,0.29,6.60,254.67,0.00,6.60,6.60,6.60,164.40,1295.80,77.58,0.00,6.41,1.00,254.00,0.07
2023-05-24 19:00:00,29.56,37.79,26.84,0.19,0.38,6.60,231.58,0.00,6.60,6.60,6.60,164.40,1295.80,85.42,0.00,0.00,1.00,238.50,0.19
2023-05-24 20:00:00,29.58,37.23,26.42,0.13,0.46,6.60,247.92,0.00,6.60,6.60,6.60,164.40,1295.80,83.17,0.00,0.00,1.00,240.67,0.18
2023-05-24 21:00:00,29.74,35.87,25.09,0.50,0.88,6.60,250.50,0.00,6.60,6.60,6.60,164.40,1295.80,76.42,0.00,0.00,1.00,251.25,0.38
2023-05-24 22:00:00,30.12,34.88,23.57,0.53,0.92,6.60,250.50,0.00,6.60,6.60,6.60,164.40,1295.80,68.08,0.00,0.00,1.00,245.58,0.49
2023-05-24 23:00:00,29.91,34.23,23.24,0.58,1.04,6.60,243.83,0.00,6.60,6.60,6.60,164.40,1295.80,67.58,0.00,0.00,1.00,233.67,0.50
2023-05-25 00:00:00,29.25,33.14,23.06,0.56,1.04,1.42,240.83,0.00,6.60,0.00,6.60,164.40,1295.80,69.42,0.00,0.00,1.00,235.00,0.56
2023-05-25 01:00:00,28.63,32.28,23.12,0.78,1.50,2.35,259.83,0.00,6.60,0.00,6.60,164.40,1295.80,72.00,0.00,0.00,1.00,244.92,0.77
2023-05-25 02:00:00,28.57,32.12,23.04,0.71,1.34,2.60,245.67,0.00,6.60,0.00,6.60,164.40,1295.80,72.00,0.00,0.00,1.00,246.33,0.72
2023-05-25 03:00:00,28.59,32.03,22.82,0.97,1.85,2.81,251.25,0.00,6.60,0.00,6.60,164.40,1295.80,71.17,0.00,0.00,1.00,247.92,1.01
2023-05-25 04:00:00,28.30,31.47,22.64,0.75,1.61,3.10,228.75,0.00,6.60,0.00,6.60,164.40,1295.80,71.50,0.00,0.00,1.00,260.33,0.86
2023-05-25 05:00:00,28.12,31.16,22.53,0.61,1.04,3.10,252.92,0.00,6.60,0.00,6.60,164.40,1295.80,71.67,0.00,0.95,1.00,245.75,0.50
2023-05-25 06:00:00,28.21,31.30,22.62,1.52,2.43,3.27,272.67,0.00,6.60,0.00,6.60,164.40,1295.80,71.75,0.25,65.52,1.00,272.50,1.45
2023-05-25 07:00:00,29.71,33.83,23.11,1.46,2.74,4.14,258.42,0.00,6.60,0.00,6.60,164.40,1295.80,67.75,1.58,200.24,1.00,263.83,1.45
2023-05-25 08:00:00,30.62,35.33,23.35,2.29,4.02,5.81,262.25,0.00,6.60,0.00,6.60,164.40,1295.80,65.33,3.25,386.51,1.00,266.92,2.23
2023-05-25 09:00:00,32.26,38.51,24.18,2.48,4.14,6.10,270.42,0.00,6.60,0.00,6.60,164.40,1295.80,62.50,5.42,616.68,1.00,264.67,2.25
2023-05-25 10:00:00,33.93,41.38,24.62,2.20,4.64,6.10,254.67,0.00,6.60,0.00,6.60,164.40,1295.80,58.58,6.00,670.55,1.00,269.00,2.13
2023-05-25 11:00:00,35.88,43.93,24.62,2.33,3.64,6.10,247.33,0.00,6.60,0.00,6.60,164.40,1295.80,52.50,6.00,680.82,1.00,246.50,1.94
2023-05-25 12:00:00,37.36,45.99,24.63,1.62,3.12,6.10,280.25,0.00,6.60,0.00,6.60,164.40,1295.80,48.50,6.00,695.06,1.00,248.50,1.82
2023-05-25 13:00:00,34.91,41.77,23.91,1.96,4.60,7.15,214.75,0.00,6.60,0.00,6.60,164.40,1295.80,53.50,2.92,339.30,1.00,230.25,2.12
2023-05-25 14:00:00,31.68,37.12,23.67,0.92,2.07,8.20,204.42,0.00,6.60,0.00,6.60,164.40,1295.80,62.75,1.50,193.99,1.00,164.00,1.17
2023-05-25 15:00:00,35.08,42.14,24.07,0.42,0.83,8.20,216.25,0.00,6.05,0.00,6.60,164.40,1295.80,53.08,2.08,249.74,1.00,228.83,0.44
2023-05-25 16:00:00,34.77,41.65,23.99,1.21,2.40,8.20,237.83,0.00,0.00,0.00,6.60,164.40,1295.80,53.75,0.67,111.81,1.00,224.17,1.12
2023-05-25 17:00:00,32.09,36.73,22.79,1.94,3.88,8.20,235.33,0.00,0.00,0.00,6.60,164.40,1295.80,58.17,0.00,38.90,1.00,255.50,1.93
2023-05-25 18:00:00,30.60,34.02,21.95,1.38,2.42,8.20,260.42,0.00,0.00,0.00,6.60,164.40,1295.80,60.08,0.00,4.33,1.00,255.17,1.28
2023-05-25 19:00:00,30.13,33.43,21.88,1.77,2.73,8.20,280.75,0.00,0.00,0.00,6.60,164.40,1295.80,61.50,0.00,0.00,1.00,282.67,1.58
2023-05-25 20:00:00,29.87,33.18,22.07,0.90,1.64,8.20,264.92,0.00,0.00,0.00,6.60,164.40,1295.80,63.00,0.00,0.00,1.00,180.83,0.80
2023-05-25 21:00:00,30.19,33.84,22.33,0.92,1.68,8.20,245.58,0.00,0.00,0.00,6.60,164.40,1295.80,62.92,0.00,0.00,1.00,234.42,0.95
2023-05-25 22:00:00,29.57,33.43,22.86,0.62,1.42,8.20,232.50,0.00,0.00,0.00,6.60,164.40,1295.80,67.33,0.00,0.00,1.00,229.17,0.69
2023-05-25 23:00:00,29.07,32.73,22.82,1.04,2.02,8.20,253.67,0.00,0.00,0.00,6.60,164.40,1295.80,69.17,0.00,0.00,1.00,254.17,1.05
2023-05-26 00:00:00,28.57,31.88,22.65,1.03,1.97,2.55,252.92,0.00,0.00,0.00,6.60,164.40,1295.80,70.42,0.00,0.00,1.00,258.58,1.18
2023-05-26 01:00:00,28.33,31.45,22.52,1.22,2.16,3.23,250.92,0.00,0.00,0.00,6.60,164.40,1295.80,70.92,0.00,0.00,1.00,267.58,1.20
2023-05-26 02:00:00,28.18,31.08,22.29,1.37,2.66,4.10,260.50,0.00,0.00,0.00,6.60,164.40,1295.80,70.50,0.00,0.00,1.00,266.00,1.45
2023-05-26 03:00:00,27.89,30.62,22.19,1.55,2.57,4.10,259.17,0.00,0.00,0.00,6.60,164.40,1295.80,71.33,0.00,0.00,1.00,256.50,1.43
2023-05-26 04:00:00,27.85,30.74,22.58,1.49,2.62,4.10,268.25,0.00,0.00,0.00,6.60,164.40,1295.80,73.17,0.00,0.00,1.00,254.25,1.46
2023-05-26 05:00:00,27.74,30.82,22.91,1.35,2.56,4.10,267.17,0.00,0.00,0.00,6.60,164.40,1295.80,75.08,0.00,1.03,1.00,259.00,1.38
2023-05-26 06:00:00,27.79,31.03,23.15,1.35,2.39,4.10,253.42,0.00,0.00,0.00,6.60,164.40,1295.80,75.83,0.00,47.77,1.00,260.83,1.29
2023-05-26 07:00:00,29.22,33.57,23.59,1.78,3.47,4.89,254.92,0.00,0.00,0.00,6.60,164.40,1295.80,71.83,1.50,189.94,1.00,256.25,1.71
2023-05-26 08:00:00,30.53,35.56,23.68,2.38,4.47,6.10,243.58,0.00,0.00,0.00,6.60,164.40,1295.80,67.00,3.25,390.32,1.00,270.83,2.40
2023-05-26 09:00:00,32.06,37.85,23.84,1.88,4.31,6.10,267.33,0.00,0.00,0.00,6.60,164.40,1295.80,62.08,5.33,618.27,1.00,280.00,2.16
2023-05-26 10:00:00,33.83,40.30,23.92,2.12,4.10,6.10,259.42,0.00,0.00,0.00,6.60,164.40,1295.80,56.42,6.00,677.32,1.00,251.58,2.23
2023-05-26 11:00:00,35.78,42.59,23.72,2.22,4.14,6.60,248.58,0.00,0.00,0.00,6.60,164.40,1295.80,50.08,6.00,685.64,1.00,260.58,2.03
2023-05-26 12:00:00,37.59,43.52,22.56,2.06,3.18,7.10,274.83,0.00,0.00,0.00,6.60,164.40,1295.80,42.25,6.00,697.43,1.00,253.50,1.68
2023-05-26 13:00:00,39.02,44.27,21.59,1.72,2.87,7.10,243.50,0.00,0.00,0.00,6.60,164.40,1295.80,36.92,6.00,671.61,1.00,256.75,1.61
2023-05-26 14:00:00,38.71,43.36,21.08,0.72,1.51,7.10,133.00,0.00,0.00,0.00,6.60,164.40,1295.80,36.42,3.00,360.06,1.00,137.83,0.80
2023-05-26 15:00:00,38.48,42.88,20.89,1.06,2.16,7.10,129.33,0.00,0.00,0.00,6.60,164.40,1295.80,36.42,2.33,287.03,1.00,94.67,1.02
2023-05-26 16:00:00,37.17,41.00,20.65,0.99,2.21,7.10,98.67,0.00,0.00,0.00,6.60,164.40,1295.80,38.50,1.00,134.15,1.00,47.83,1.10
2023-05-26 17:00:00,36.71,40.75,21.03,0.68,1.29,7.10,78.83,0.00,0.00,0.00,6.60,164.40,1295.80,40.42,0.33,63.18,1.00,94.92,0.71
2023-05-26 18:00:00,32.68,40.09,24.95,2.09,4.17,8.70,118.00,0.00,0.00,0.00,6.60,164.40,1295.80,64.08,0.00,5.45,1.00,103.50,1.85
2023-05-26 19:00:00,31.39,38.30,25.00,1.77,3.50,8.70,111.17,0.00,0.00,0.00,6.60,164.40,1295.80,68.92,0.00,0.00,1.00,115.58,1.44
2023-05-26 20:00:00,30.71,37.17,24.89,0.84,1.98,8.70,117.42,0.00,0.00,0.00,6.60,164.40,1295.80,71.25,0.00,0.00,1.00,111.92,0.82
2023-05-26 21:00:00,30.18,36.35,24.88,0.48,0.92,8.70,130.33,0.00,0.00,0.00,6.60,164.40,1295.80,73.42,0.00,0.00,1.00,135.92,0.58
2023-05-26 22:00:00,29.36,35.52,25.37,0.28,0.67,8.70,185.83,0.00,0.00,0.00,6.60,164.40,1295.80,79.25,0.00,0.00,1.00,179.25,0.21
2023-05-26 23:00:00,28.52,34.27,25.60,0.09,0.38,8.70,186.08,0.00,0.00,0.00,6.60,164.40,1295.80,84.42,0.00,0.00,1.00,212.25,0.07
2023-05-27 00:00:00,28.20,33.14,25.07,0.35,0.67,0.88,226.50,0.00,0.00,0.00,6.60,164.40,1295.80,83.33,0.00,0.00,1.00,231.42,0.29
2023-05-27 01:00:00,28.04,31.50,23.23,1.23,2.12,2.96,277.42,0.00,0.00,0.00,6.60,164.40,1295.80,75.25,0.00,0.00,1.00,268.42,1.12
2023-05-27 02:00:00,27.65,30.44,22.45,1.70,3.01,4.31,260.67,0.00,0.00,0.00,6.60,164.40,1295.80,73.42,0.00,0.00,1.00,262.00,1.66
2023-05-27 03:00:00,27.42,29.87,22.12,1.35,2.17,4.60,257.58,0.00,0.00,0.00,6.60,164.40,1295.80,73.00,0.00,0.00,1.00,254.33,1.40
2023-05-27 04:00:00,27.22,29.53,21.92,1.34,2.15,4.60,264.25,0.00,0.00,0.00,6.60,164.40,1295.80,73.00,0.00,0.00,1.00,258.17,1.22
2023-05-27 05:00:00,27.12,29.45,22.14,1.38,2.53,4.60,277.50,0.00,0.00,0.00,6.60,164.40,1295.80,74.25,0.00,1.06,1.00,269.83,1.32
2023-05-27 06:00:00,27.33,29.94,22.54,1.23,2.29,4.60,263.42,0.00,0.00,0.00,6.60,164.40,1295.80,75.17,0.00,46.57,1.00,266.17,1.30
2023-05-27 07:00:00,28.85,32.73,23.21,1.62,2.73,4.68,259.33,0.00,0.00,0.00,6.60,164.40,1295.80,71.67,1.33,177.98,1.00,263.92,1.31
2023-05-27 08:00:00,30.54,35.58,23.70,1.89,3.26,5.47,256.83,0.00,0.00,0.00,6.60,164.40,1295.80,67.00,3.42,398.35,1.00,281.83,1.81
2023-05-27 09:00:00,32.48,38.92,24.24,1.55,3.29,5.60,249.25,0.00,0.00,0.00,6.60,164.40,1295.80,62.08,5.58,629.91,1.00,271.17,1.74
2023-05-27 10:00:00,34.68,42.25,24.53,1.57,3.12,5.60,227.08,0.00,0.00,0.00,6.60,164.40,1295.80,55.83,6.00,681.13,1.00,235.58,1.79
2023-05-27 11:00:00,36.68,44.35,24.12,2.02,3.93,5.72,249.17,0.00,0.00,0.00,6.60,164.40,1295.80,48.83,6.00,697.15,1.00,267.58,1.77
2023-05-27 12:00:00,37.93,45.88,24.05,1.62,3.18,6.10,250.67,0.00,0.00,0.00,6.60,164.40,1295.80,45.42,5.92,652.44,1.00,264.50,1.53
2023-05-27 13:00:00,37.82,45.14,23.61,1.24,2.22,6.10,256.58,0.00,0.00,0.00,6.60,164.40,1295.80,44.50,2.92,349.82,1.00,251.83,1.16
2023-05-27 14:00:00,36.98,44.00,23.57,0.64,1.72,6.44,170.83,0.00,0.00,0.00,6.60,164.40,1295.80,46.58,0.92,150.55,1.00,179.75,0.53
2023-05-27 15:00:00,32.38,37.63,23.30,1.17,2.51,10.20,220.17,0.20,0.17,0.17,6.77,164.57,1295.97,59.17,0.67,118.03,1.00,209.58,1.33
2023-05-27 16:00:00,32.65,37.91,23.22,0.97,2.56,10.20,238.42,0.00,0.17,0.20,6.80,164.60,1296.00,57.75,0.58,117.92,1.00,226.67,1.01
2023-05-27 17:00:00,31.24,35.79,23.01,1.10,2.21,10.20,220.83,0.00,0.00,0.20,6.80,164.60,1296.00,61.75,0.00,27.16,1.00,210.67,1.12
2023-05-27 18:00:00,30.26,34.48,22.97,0.86,1.47,10.20,255.92,0.00,0.00,0.20,6.80,164.60,1296.00,65.17,0.00,1.23,1.00,245.25,0.81
2023-05-27 19:00:00,29.75,33.86,23.05,0.99,1.69,10.20,239.75,0.00,0.00,0.20,6.80,164.60,1296.00,67.42,0.00,0.00,1.00,232.50,0.98
2023-05-27 20:00:00,29.13,32.85,22.82,0.60,1.25,10.20,240.33,0.00,0.00,0.20,6.80,164.60,1296.00,68.92,0.00,0.00,1.00,232.67,0.71
2023-05-27 21:00:00,28.90,32.47,22.82,0.84,1.82,10.20,241.75,0.00,0.00,0.20,6.80,164.60,1296.00,69.83,0.00,0.00,1.00,237.75,0.78
2023-05-27 22:00:00,28.44,32.05,23.18,0.88,1.75,10.20,264.08,0.00,0.00,0.20,6.80,164.60,1296.00,73.17,0.00,0.00,1.00,261.50,1.01
2023-05-27 23:00:00,28.04,31.43,23.19,0.58,1.08,10.20,267.25,0.00,0.00,0.20,6.80,164.60,1296.00,75.08,0.00,0.00,1.00,244.83,0.57
2023-05-28 00:00:00,28.45,32.01,23.12,0.48,0.83,1.29,195.42,0.00,0.00,0.00,0.00,164.60,1296.00,72.83,0.00,0.00,1.00,194.58,0.51
2023-05-28 01:00:00,27.95,31.42,23.37,0.32,0.75,1.50,224.25,0.00,0.00,0.00,0.00,164.60,1296.00,76.08,0.00,0.00,1.00,216.00,0.41
2023-05-28 02:00:00,27.53,30.69,23.33,0.88,1.35,1.87,233.58,0.00,0.00,0.00,0.00,164.60,1296.00,78.00,0.00,0.00,1.00,232.50,0.61
2023-05-28 03:00:00,26.82,29.38,23.47,0.95,1.96,3.02,245.25,0.00,0.00,0.00,0.00,164.60,1296.00,81.92,0.00,0.00,1.00,252.25,1.07
2023-05-28 04:00:00,26.59,27.74,23.34,1.02,1.73,3.10,258.17,0.00,0.00,0.00,0.00,164.60,1296.00,82.25,0.00,0.00,1.00,249.83,0.97
2023-05-28 05:00:00,26.93,29.51,22.97,1.33,2.69,3.56,268.83,0.00,0.00,0.00,0.00,164.60,1296.00,79.08,0.00,0.65,1.00,265.83,1.42
2023-05-28 06:00:00,27.34,30.31,23.22,1.71,3.09,4.02,262.83,0.00,0.00,0.00,0.00,164.60,1296.00,78.25,0.00,49.68,1.00,272.83,1.57
2023-05-28 07:00:00,28.85,33.02,23.64,1.32,2.39,4.60,253.92,0.00,0.00,0.00,0.00,164.60,1296.00,73.58,1.33,173.87,1.00,260.00,1.54
2023-05-28 08:00:00,30.77,36.58,24.32,1.55,2.95,4.60,251.92,0.00,0.00,0.00,0.00,164.60,1296.00,68.67,2.83,364.56,1.00,258.42,1.47
2023-05-28 09:00:00,32.68,39.78,24.68,1.75,3.18,4.60,248.42,0.00,0.00,0.00,0.00,164.60,1296.00,63.00,5.25,585.14,1.00,251.75,1.53
2023-05-28 10:00:00,34.28,42.58,25.11,1.42,2.76,4.81,232.83,0.00,0.00,0.00,0.00,164.60,1296.00,59.08,6.00,662.30,1.00,211.92,1.44
2023-05-28 11:00:00,35.86,45.56,25.63,1.26,2.53,5.60,210.00,0.00,0.00,0.00,0.00,164.60,1296.00,55.83,5.92,666.45,1.00,217.83,1.36
2023-05-28 12:00:00,37.12,47.41,25.70,1.05,2.18,5.60,174.83,0.00,0.00,0.00,0.00,164.60,1296.00,52.42,5.00,557.78,1.00,196.00,1.12
2023-05-28 13:00:00,37.33,46.93,25.27,0.97,1.78,5.60,230.83,0.00,0.00,0.00,0.00,164.60,1296.00,50.42,4.17,478.79,1.00,224.42,0.96
2023-05-28 14:00:00,37.31,45.45,24.32,1.10,1.89,5.60,238.92,0.00,0.00,0.00,0.00,164.60,1296.00,47.75,2.92,350.15,1.00,233.58,1.10
2023-05-28 15:00:00,36.10,43.04,23.74,0.57,1.01,5.60,245.67,0.00,0.00,0.00,0.00,164.60,1296.00,49.25,0.83,134.63,1.00,237.25,0.52
2023-05-28 16:00:00,33.69,39.94,23.78,1.06,2.22,5.60,246.42,0.00,0.00,0.00,0.00,164.60,1296.00,56.42,0.00,61.82,1.00,247.58,1.16
2023-05-28 17:00:00,32.54,38.49,23.85,1.38,2.82,5.60,260.92,0.00,0.00,0.00,0.00,164.60,1296.00,60.33,0.00,37.03,1.00,267.83,1.53
2023-05-28 18:00:00,30.78,34.22,21.88,0.82,2.08,5.60,212.33,0.00,0.00,0.00,0.00,164.60,1296.00,59.25,0.00,2.39,1.00,193.08,1.24
2023-05-28 19:00:00,30.05,33.21,21.75,1.47,2.87,5.60,245.75,0.00,0.00,0.00,0.00,164.60,1296.00,61.25,0.00,0.00,1.00,244.17,1.34
2023-05-28 20:00:00,29.53,33.03,22.44,0.93,2.18,5.60,260.92,0.00,0.00,0.00,0.00,164.60,1296.00,65.83,0.00,0.00,1.00,256.83,1.13
2023-05-28 21:00:00,29.20,32.86,22.77,1.28,2.38,5.60,247.08,0.00,0.00,0.00,0.00,164.60,1296.00,68.33,0.00,0.00,1.00,273.33,1.37
2023-05-28 22:00:00,29.17,32.69,22.60,1.01,2.26,5.60,253.42,0.00,0.00,0.00,0.00,164.60,1296.00,67.92,0.00,0.00,1.00,272.67,1.04
2023-05-28 23:00:00,28.67,32.01,22.64,1.23,1.89,5.60,249.75,0.00,0.00,0.00,0.00,164.60,1296.00,70.08,0.00,0.00,1.00,234.50,1.04
2023-05-29 00:00:00,28.23,31.36,22.59,0.95,1.79,2.88,263.58,0.00,0.00,0.00,0.00,164.60,1296.00,71.58,0.00,0.00,1.00,255.83,1.01
2023-05-29 01:00:00,27.74,30.58,22.55,1.04,2.05,3.43,281.08,0.00,0.00,0.00,0.00,164.60,1296.00,73.42,0.00,0.00,1.00,232.58,0.97
2023-05-29 02:00:00,27.72,30.54,22.49,0.72,1.08,3.60,228.33,0.00,0.00,0.00,0.00,164.60,1296.00,73.25,0.00,0.00,1.00,225.67,0.60
2023-05-29 03:00:00,26.99,28.91,22.38,0.83,1.50,3.60,260.00,0.00,0.00,0.00,0.00,164.60,1296.00,76.08,0.00,0.00,1.00,257.67,0.94
2023-05-29 04:00:00,26.62,28.14,22.14,0.78,1.42,3.60,261.92,0.00,0.00,0.00,0.00,164.60,1296.00,76.58,0.00,0.00,1.00,261.17,0.88
2023-05-29 05:00:00,26.42,27.12,21.93,0.69,1.21,3.60,250.58,0.00,0.00,0.00,0.00,164.60,1296.00,76.50,0.00,0.95,1.00,260.58,0.78
2023-05-29 06:00:00,26.80,28.57,22.23,0.49,0.88,3.60,212.75,0.00,0.00,0.00,0.00,164.60,1296.00,76.17,0.00,46.17,1.00,212.08,0.53
2023-05-29 07:00:00,28.05,31.25,22.85,1.03,1.84,3.60,228.50,0.00,0.00,0.00,0.00,164.60,1296.00,73.50,1.33,178.09,1.00,223.33,0.92
2023-05-29 08:00:00,29.98,34.49,23.40,1.25,2.07,3.68,237.67,0.00,0.00,0.00,0.00,164.60,1296.00,67.92,3.25,375.35,1.00,258.08,1.11
2023-05-29 09:00:00,32.32,37.95,23.63,1.12,2.12,4.10,244.17,0.00,0.00,0.00,0.00,164.60,1296.00,60.33,5.25,592.52,1.00,242.08,1.16
2023-05-29 10:00:00,34.36,40.75,23.74,1.32,2.52,4.18,246.42,0.00,0.00,0.00,0.00,164.60,1296.00,54.25,6.00,667.37,1.00,228.67,1.19
2023-05-29 11:00:00,35.96,42.36,23.35,1.31,2.29,4.60,208.50,0.00,0.00,0.00,0.00,164.60,1296.00,48.50,6.00,683.74,1.00,217.50,1.28
2023-05-29 12:00:00,37.37,44.33,23.44,1.27,2.12,4.60,206.42,0.00,0.00,0.00,0.00,164.60,1296.00,45.17,6.17,696.62,1.00,210.50,1.10
2023-05-29 13:00:00,38.20,44.96,23.06,1.22,2.12,4.60,198.83,0.00,0.00,0.00,0.00,164.60,1296.00,42.25,6.00,669.10,1.00,181.92,1.21
2023-05-29 14:00:00,39.07,46.15,23.11,1.22,2.12,4.60,109.58,0.00,0.00,0.00,0.00,164.60,1296.00,40.33,5.08,562.92,1.00,114.75,1.07
2023-05-29 15:00:00,38.51,46.52,23.96,1.15,2.69,4.60,131.00,0.00,0.00,0.00,0.00,164.60,1296.00,43.75,3.75,433.72,1.00,103.75,1.30
2023-05-29 16:00:00,37.88,45.83,24.04,1.67,2.57,4.60,149.67,0.00,0.00,0.00,0.00,164.60,1296.00,45.50,2.17,265.55,1.00,131.50,1.38
2023-05-29 17:00:00,36.72,43.30,23.32,1.97,3.47,4.85,129.75,0.00,0.00,0.00,0.00,164.60,1296.00,46.42,0.50,104.41,1.00,130.17,1.64
2023-05-29 18:00:00,35.07,40.93,23.15,1.41,2.68,5.10,128.42,0.00,0.00,0.00,0.00,164.60,1296.00,50.33,0.00,15.90,1.00,126.83,1.22
2023-05-29 19:00:00,33.68,39.79,23.70,0.97,1.77,5.10,140.50,0.00,0.00,0.00,0.00,164.60,1296.00,56.08,0.00,0.00,1.00,147.33,0.89
2023-05-29 20:00:00,32.82,39.53,24.36,0.88,1.66,5.10,153.00,0.00,0.00,0.00,0.00,164.60,1296.00,61.33,0.00,0.00,1.00,161.50,0.88
2023-05-29 21:00:00,31.85,40.53,26.04,0.99,1.93,5.10,132.58,0.00,0.00,0.00,0.00,164.60,1296.00,71.58,0.00,0.00,1.00,134.00,1.14
2023-05-29 22:00:00,30.80,40.10,26.88,1.02,2.04,5.10,136.83,0.00,0.00,0.00,0.00,164.60,1296.00,79.67,0.00,0.00,1.00,132.33,1.19
2023-05-29 23:00:00,30.13,38.91,26.85,0.70,1.25,5.10,127.75,0.00,0.00,0.00,0.00,164.60,1296.00,82.58,0.00,0.00,1.00,134.42,0.64
2023-05-30 00:00:00,29.80,38.06,26.73,0.71,1.12,1.96,132.83,0.00,0.00,0.00,0.00,164.60,1296.00,83.67,0.00,0.00,1.00,147.42,0.53
2023-05-30 01:00:00,29.17,36.72,26.60,0.42,0.83,2.00,170.58,0.00,0.00,0.00,0.00,164.60,1296.00,86.17,0.00,0.00,1.00,180.50,0.38
2023-05-30 02:00:00,28.62,35.36,26.34,0.15,0.46,2.00,193.75,0.00,0.00,0.00,0.00,164.60,1296.00,87.58,0.00,0.00,1.00,200.83,0.13
2023-05-30 03:00:00,28.28,34.44,26.12,0.22,0.58,2.00,161.75,0.00,0.00,0.00,0.00,164.60,1296.00,88.17,0.00,0.00,1.00,198.67,0.12
2023-05-30 04:00:00,27.68,33.12,25.97,0.16,0.58,2.00,197.17,0.00,0.00,0.00,0.00,164.60,1296.00,90.42,0.00,0.00,1.00,242.75,0.14
